userName,at,content,score
Pengguna Google,2025-03-20 22:30:21,cukup berguna tapi maaf kenapa ada iklan nya yah tolong di perbaiki lagi,5
Pengguna Google,2025-03-11 13:20:20,"stuck di logo, harus uninstall. kadang udh di uninstall juga ttp aja stuck di logo. benerin dong!!!",1
Pengguna Google,2025-03-24 15:54:15,pliss buat tiktok stiap aku buka tiktok pasti ada tiktok tidak menanggapi cara mengatasinya bagaimana susahh bangett ahgg aku kasih bintang satu aja karena bikin emosi aja,1
Pengguna Google,2025-03-16 14:50:48,Nomor telepon sudah valid email benar tetapi tidak bisa login aplikasi macam apa ini sungguh tidak berguna,1
Pengguna Google,2025-03-08 13:53:50,Biasa tik tok kan seru banyak lagu dan kreasi yang bisa di lakuin,5
Pengguna Google,2025-03-04 02:04:10,Punya saya ga ada tiktok shop nya terus tiktok nyasuka lemot padahal jaringan nya bagus,2
Pengguna Google,2025-04-02 16:59:50,bagus apknya lumayan tapi knp banyak akun yg ke blok orang udh susah cari vt heh malah di blok saya juga tau akun saya ke blok ada sebabnya tapi gk gini juga caranya,1
Pengguna Google,2025-03-23 17:33:32,efeknya ngga bisa digunain suka ngelek dan pembaruannya dongg segera di upgrade,2
Pengguna Google,2025-03-05 14:12:42,"kalo mau save tanpa watermark harus di post, and pas di save videonya jadi agak burem",4
Pengguna Google,2025-02-22 14:38:33,"Gua heran knp klo aku lama"" gk main tiktok pasti ada masalah ini gimna tolong tiktok plsss🙏",1
Pengguna Google,2025-04-17 21:49:30,aplikasi sering keluar gak jelas setelah itu gak bisa masuk,1
Pengguna Google,2025-03-21 09:57:48,"karna, pas mau buka tiktok malah lama banget coba di hilangin pliss pihak tiktok hilangin",1
Pengguna Google,2025-03-20 11:23:06,𝐮𝐩𝐝𝐚𝐭𝐞 𝐭𝐞𝐫𝐮𝐬 𝐭𝐩 𝐬𝐦 𝐚𝐣𝐚 𝐠𝐚 𝐚𝐝 𝐛𝐞𝐝𝐚 𝐧𝐲.. 𝐦𝐥𝐡 𝐛𝐫𝐩𝐚 𝐡𝐚𝐫𝐢 𝐢𝐧𝐢 𝐞𝐫𝐨𝐫 𝐠𝐚 𝐛𝐢𝐬𝐚 wd😒,2
Pengguna Google,2025-03-22 23:18:24,kenapa tiktok saya nga bisa di bukak kak kalau di bukak langsung keluwar tolong kak biar bisa normal seperti biasanya,1
Pengguna Google,2025-04-02 23:47:48,tiktok nya jelek pas buka tiktok lama banget malah gak bisa buka tolong perbaiki,1
Pengguna Google,2025-02-26 01:16:27,"Tolong tiktok di perbaiki, karena nge bug terus bikin gak mood",2
Pengguna Google,2025-03-09 08:57:35,Tidak bisa di gunakan untuk berfoto dan buat video serta efek nya tidak bisa digunakan,1
Pengguna Google,2025-02-28 11:43:29,Bagus tapi anak kecil gak bisa buat akun di tiktok contohnya aku udah coba² buat akun tapi gak bisa,4
Pengguna Google,2025-02-23 08:25:03,"Ngelag trs, GK bisa dibuka hrs uninstall trs download lagi baru bisa dibuka",1
Pengguna Google,2025-03-19 14:10:37,tentang lagu karaoke untuk bisa nyanyikan lagu sebuah lagu lagu yang terbaik dari kak Yanto alik,5
Pengguna Google,2025-03-02 01:52:59,"Aplikasi nya lama banget buat masuk,mana pas udah masuk malah gak bisa di pencet sama sekali",1
Pengguna Google,2025-03-10 05:15:43,Kok bisa semenjak saya apdet terbaru apk ini malah muter muter doang gak muncul vidionya,4
Pengguna Google,2025-03-08 17:29:07,"Sangat membatu Untu mengetahui berita yg lagi firal ,maupun untuk ber belanja ,,",5
Pengguna Google,2025-03-13 18:18:28,makin kesini makin lemot padahal sudah update sering tbtb ngebug pdhl jaringan normal,1
Pengguna Google,2025-03-20 21:40:20,knp tiktok sy pas di update kameranya jd gelap make efek jg ttp gelap+ngeleg ini knp ya kesel bgt,1
Pengguna Google,2025-03-25 01:31:13,"pagi ka, minta tolong itu yg bersangkutan sama spaylater tik tok tolong hubungi saya .. soalnya mau bayar spaylater akun tik tok ku yg scrorpio069 lupa sandi , no yg bersangkutan di tik tok juga sudah hilang , Gmail ny udh ga aktif juga , Mohon hubungi saya secepatnya itu saya cuma mau bayar spaylater doang ga bisa login sampe sekarang 🙏 mohon bantuannya",5
Pengguna Google,2025-03-17 10:14:48,tiktok ini sangat bagus setelah di update banyak konten konten yang menarik bagus sekali aplikasi ini 😎😎😎,5
Pengguna Google,2025-03-04 14:47:14,Kenapa setiap update apk nya GK bisa di buka pdhl jaringan ku bagus kok jadi kalo mau nengok tiktok harus update kalo GK bisa di update harus hapus dulu tiktok ny gimana sih tolong di perbaiki ya,3
Pengguna Google,2025-03-22 02:57:49,"tik tok gabisa buat foto,filter nya hilang,tolong inii gimana??",1
Pengguna Google,2025-03-18 10:32:02,"Tiktok kenapa sekarang lemot jd susah dibuka , kadang keluar sendiri padahal Widi kenceng..",1
Pengguna Google,2025-03-18 05:35:01,Ternyata tidak cuman saya yg mengeluh update terbaru tiktok jadi lemot.,1
Pengguna Google,2025-03-12 21:30:31,Ini kenapa sih tik toknya setelah update sendiri jdi ga bisa di buka,3
Pengguna Google,2025-03-12 13:02:37,"Aplikasi nya bagus,tapi kenapa kalo pas di buka sering kembali ke awal sendiri??",3
Pengguna Google,2025-03-10 15:24:02,Apl kurang baik karena saya pakai belanja online di apl ini tidak bisa pembayaran COD,1
Pengguna Google,2025-03-27 19:48:59,"Kenapa makin sering bug ya,buat masuk kadang juga mental terus",1
Pengguna Google,2025-03-20 22:32:01,"Saran untuk Tiktok Shop mencantumkan Kota Toko itu penting bagi kami konsumen, untuk estimasi byk hal. Akhirnya kami cari toko yg sama di marketplace lain, kalau ga ada, ya udah ga jadi beli. Harap dipertimbangkan",4
Pengguna Google,2025-03-04 23:28:15,Aplikasi rikrok sangata bagus untuk kalian nonton dan bsa juga kalian konten,5
Pengguna Google,2025-02-28 08:22:41,"Kenapa ya sekrng sering keluar semdiri ketika lg buka aplikasinya, mohon perbaiki trimakasih",4
Pengguna Google,2025-03-20 05:58:02,Aplikasi TIK tok sangat bagus semuanya AQ suka yg disediakan tik tok ❤️❤️❤️,3
Pengguna Google,2025-03-24 10:00:11,"kk ini knp y tiktokq srh diperbaiki,glrn diperbaiki mlh g BS di bukk lg.tlg dong di perbaiki,😭😭😥😥",2
Pengguna Google,2025-03-25 16:43:12,"Semakin di update semakin lemot,nyesal di perbaharui",5
Pengguna Google,2025-02-26 02:09:14,Untuk tarik uang kagak jelas kadang nilai point tidak ada menunya,2
Pengguna Google,2025-03-24 14:15:23,aplikasi nya suka bosok..begitu di buka cuma loading mentok di logo..sudah di unistall dan downlaod lagi juga masih seperti itu...sokkk bosokkkk,2
Pengguna Google,2025-03-22 05:04:25,tiktok sudah update tapi di hp saya belom bisa tolong di perbaiki 🙏,4
Pengguna Google,2025-03-22 02:58:14,apkny sangat bagus tp kadang2 bisa keluar sendiri waktu live,5
Pengguna Google,2025-03-18 04:40:19,setiap posting video melanggar terus padahal video saya ga ada unsur macem macem dasar aplikasi ga jelas,1
Pengguna Google,2025-02-15 23:45:10,"Tanpa penjelasan lansung Tidak bisa terbuka,mohon solusinya, terimakasih...",4
Pengguna Google,2025-03-26 19:55:09,"Assalamualaikum warahmatullahi wa barakatuh, senang bermain Tik tok karena menambah wawasan dan teman, banyak sekali menambah ilmu pengetahuan yang sebelumnya belum paham, Setelah menggunakan Tik tok saya merasa sangat bermanfaat buat pribadi saya, demikian ulasan singkat dari saya semoga sehat selalu, wassalamu'alaikum warahmatullahi wa barakatuh",5
Pengguna Google,2025-02-25 02:09:26,setelah d perbarui krnapa skrg tiap scrol trus yang live lama terbuka gambar nya gak sprti biasa,3
Pengguna Google,2025-02-12 13:53:52,"t41k nya tt ni,masa tt dihp aku ga ada fitur foto pencocokan lagu,tp ku tes dihp ku 1 lg bisa",1
Pengguna Google,2025-04-03 03:36:38,terlalu banyak di update...baru update ini sdh harus update lagi.😮‍💨😮‍💨😮‍💨😮‍💨 semakin di update semakin susah masuk ke aplikasi.,1
Pengguna Google,2025-03-04 21:56:44,Ngk seperti biasa nya. Bug lelet makin berat,2
Pengguna Google,2025-03-14 04:29:36,"ngelg parah,dulu pahal ga lag prah gini,jaringan oke,tapi di update terus malah jadi kaya gini,parah",1
Pengguna Google,2025-03-01 14:15:24,"Tiktok sangat lah bagus,tapi aku gak boleh buka tiktok karena akun ku di blokir tiktok selamanya ijin kan aku Buka tiktok ulang wahai pembuat tiktok",5
Pengguna Google,2025-03-10 23:29:21,Ini tiktok gimana sih setiap mau masuk ke liive seseora gak bisa giliran di up malah gak bisa live sendiri,1
Pengguna Google,2025-03-20 12:58:59,di tiktok saya kok GK ada fitur posting ulang ya boleh ada in gk ya fitur nya saya butuh bgt semoga di respon,3
Pengguna Google,2025-03-08 22:34:41,"suara tiktok pas live stream game on mic gk ada suaranya, tolong di perbaiki terimakasih",1
Pengguna Google,2025-03-28 20:52:20,aplikasi nya kadang tidak bisa di buka jadi hrs download lagi,3
Pengguna Google,2025-03-11 17:53:37,"Jadi gajelas apk nyaa ... Akun ku tiba"" ilang gabisa di masukin .... Pdhl jaringan bagus masyaallah.. tolongin napaaaa..",1
Pengguna Google,2025-03-22 19:18:38,"sebenar nya bagus tapi aplikasinya sering ngbuk di logo dan buat hp ngelek""",3
Pengguna Google,2025-03-18 12:32:36,Sangat bagus tapi banyak bugnya tolong diperbaiki ya 😁😁,4
Pengguna Google,2025-03-29 11:59:26,"di tiktok shop ongkir nya mahal bgt, kadang melebihi harga barang nya👎🏻",3
Pengguna Google,2025-03-19 13:20:10,tolong dong baikin tiktok and dong ngeleg wae kalau buka tiktok selalu keluar sendiri lah jadi nyesel sama apk tiktok tau tolong dong 😭🙏🙏,1
Pengguna Google,2025-03-18 02:06:26,"Suka bug, sering mental sendiri, lag, dll, perasaan dulu ga seperti ini, jadi ga betah",1
Pengguna Google,2025-03-06 07:46:14,Bagus dan canggih apalagi bisa buat berkomunikasi tanpa pakai nomor,4
Pengguna Google,2025-03-29 17:27:33,performa bug nya di lancarkan/di perbaiki logo temukan diganti dengan fitur toko,4
Pengguna Google,2025-03-21 08:37:41,aplikasi ini sangat bagus dan menarik tpi saya kadang kena update tiktok nya mengapa?,2
Pengguna Google,2025-03-15 10:41:55,Kecewa banget kenapa apk tik tok harus ada iklannya nonton 1 vidio bisa Sampek 3 kali muncul iklan sendiri padahal GK di pencet hdehhh gimana ini tiktok,4
Pengguna Google,2025-03-10 03:19:48,Tiktok saya stuck di logo tiktok masuk engga juga gak tau padahal sebelum sebelumnua bisa buka tiktok tapi seminggu ini gak bisa 👎,1
Pengguna Google,2025-03-16 08:47:13,"kenapa tiktok sekarang banyak bug nya, mau masuk di tiktok aja lama buanget",1
Pengguna Google,2025-02-20 01:29:59,Setiap pagi instal tiktok terus ga bisa d buka cuma muncul logo aja,2
Pengguna Google,2025-03-08 01:11:41,Aplikasi nya sih bagus tapi bikin fitur kalo getik ada stiker,5
Pengguna Google,2025-03-11 15:39:01,"apk nya harus di pecet"" lama baru bisa di buka tapi sekarang malahan gk bisa dibuka sama sekali",1
Pengguna Google,2025-03-30 18:51:03,suka ngestuck di loading screen trus bikin ngelek video udh bgus tapi suka ngestuck,4
Pengguna Google,2025-02-20 14:54:38,Sangat menghibur diri saat live Dan lihat video sangat menghibur para penonton,5
Pengguna Google,2025-03-17 06:51:58,"uda sempurna, tp tolong tambahin fitur hapus semua postingan ulang, cape soalnya ngapusin satu 🙏🏻",4
Pengguna Google,2025-03-29 13:19:56,Bagus tapi boong bersyanda-bersyanda🤣🤣🤣🤣 bagus sih tapi ada yang gak bisa di coba efek nya,1
Pengguna Google,2025-03-14 12:49:37,Aneh tiktok sekarang ko gak bisa masuk sih padahal sinyal bagus,3
Pengguna Google,2025-03-19 14:00:01,sangat membatu memudahkan mencari barang yg saya ingkinkan. dan sangat menghibur saya d waktu senggang.,5
Pengguna Google,2025-03-09 13:53:16,"Parah tik tok girilan komentar yang berpaedah langsung di blok , tapi giliran banyak yang update kurang berpaedah di biarin , hadeuhh tik tok tik tok parah sumpah",1
Pengguna Google,2025-03-11 22:24:57,Kenapa tik tok nya kalo aku buka mau scroll lansung kebali ke layar dulu gak pernah kayak gitu looo knp sekarang kayaa gitu tolongg bantuu benerii donggg plissss aku tidak bisaa hiduppp tampa tiktokk akuuu kalo gk ada tiktokk kespiann loo toloonggg dibenerin yaaa biar kalo aku mau buka tiktok gk keluar trusss tolooong yaa benerinn pilssss,1
Pengguna Google,2025-03-23 21:55:39,"wifi dah bagus, internet sangat good good, tapi pas ngirim vt kok gabisa y, apa apaan ini🙄😠",1
Pengguna Google,2025-03-23 09:45:26,"ngestuck di logo, banyak bug yg bikin gua gasuka lemot",1
Pengguna Google,2025-03-29 00:08:10,"makin kesini makin gak jelas, sedikit sedikit pelanggaran, aturan memberatkan seller. balik aja lagi ke cina sono",1
Pengguna Google,2025-02-27 16:25:54,kenapa aku kasih bintang 2 karena tik tok ku kalau pagi gak bisa di buka dan itu setiap hari harus di hapus dulu biar HP nya gak ngeleg setiap malem aku harus hapus donlod biar HP nya gak ngeleg ini kenapa sihhh bisa benerin gak sih aku capek setiap hari harus donlod dulu tolong benerin,2
Pengguna Google,2025-03-24 11:14:50,bagus banget aplikasinya tapi sayangnya di tik tok tidak ada sulap,4
Pengguna Google,2025-03-25 09:38:24,tidak bisa saling komunikasi di tiktok!! tolong kembalikan fitur nya!,1
Pengguna Google,2025-03-15 17:19:43,setiap mau buka apk ngebug trs keluar sendiri makin ga bener aja ni tiktok,4
Pengguna Google,2025-03-24 06:09:10,aplikasi nya seru cuman kadang suka Menuhin memo dan kalo ada update suka ketinggalan,4
Pengguna Google,2025-03-06 01:59:52,"Tiba tiba ga bisa di buka harus di perbarui ,sudah di perbarui masih tetep ga bisa di buka",1
Pengguna Google,2025-02-14 10:47:11,"tiktok nya gajelas bgt biasanya kalau ga buka tiktok seharian pasti ga bisa masuk harus di uninstall dulu terus si download lagi, tolong diperbaiki tiktoknya",3
Pengguna Google,2025-03-12 04:46:48,perbaikin lagi bug nya kadang gak bisa masuk ke dalam tik tok harus donwload lagi,5
Pengguna Google,2025-03-04 21:51:46,"Lama kelamaan kok RAM Hp habis ya, sisa 150 MB dari 4 GB, jadi sering install dan uninstall TikTok",2
Pengguna Google,2025-03-14 04:53:30,"Sering ngelag jdi nya bolak balik uninstall, download . Hp gwa jadi layar hitam",2
Pengguna Google,2025-03-16 23:31:51,"Kenapa tiktok saya ga bisa di buka, hanya stuck di logo nya saja. Tolong dong min perbaiki pliss🙏🏻",3
Pengguna Google,2025-03-09 04:01:43,Pantes yang rate itu sedikit ternyata karena bug sih plis di perbaiki gak percuma update kalo Masih ada bug wkwk plis lah kenapa bug nya GK di hapus plis di perbaiki Napa min ini bulan puasa loh jangan bikin orang marah marah napa,1
Pengguna Google,2025-03-11 05:51:26,tiktok sekarang kenapa ya kalo buka tiktok cuma muncul di logo tiktok nya aja ga bisa kebuka atau nnton video,3
Pengguna Google,2025-03-06 07:58:20,Gtw ya tiktok tu gj banget karena semua hal tuh suka tiba' kayak sebagian sound nggk bisa dipake lah or anything,2
Pengguna Google,2025-03-01 01:34:01,Diperbaiki lagi tiktok kok g bisa dibuka hanya muncul logo tiktoknya saja. apakah adayang sama?,1
Pengguna Google,2025-03-18 17:03:40,apk nya sngat menghibur.tp kenapa tiba2 akun temen ku yg ngundang aku kena blokir permanen.pdahal cuman ngomung telanjang aja.gak lebih.mohon bantuan nya,1
Pengguna Google,2025-04-01 06:58:34,aku sangat suka dengan aplikasi ini apalagi ada vidio yang tidak jelas namanya@ini_anna002 dia bikin vidio yang sangat sesad dan suara desah ambil dari orang lain,5
Pengguna Google,2025-03-15 01:56:03,Aplikasi nya bagus cuman sukaa ngebug sama akun saya ke blokir Mulu jadi kalau bisa jangan di blok terus akun saya,4
Pengguna Google,2025-03-04 10:22:05,video saya kok tiba tiba 0 view padahal sebelumnya baik baik saja tolong di perbaiki,3
Pengguna Google,2025-02-23 17:03:17,Buat android 10 selalu bug stuck logo tiktok dan ram penuh,1
Pengguna Google,2025-03-16 03:21:53,Aplikasi Lemot bgt.Masukin reff juga gak bisa buang buang kuota aja.,1
Pengguna Google,2025-03-07 02:10:08,Setelah pembaruan gak bisa dibuka.. Tolong perbaiki.. Terima kasih,1
Pengguna Google,2025-03-17 01:23:31,Knp akhir² tiktok sering bug jadi lemot jadi kalau mau liat tiktok harus bolak balik download,2
Pengguna Google,2025-03-02 00:38:49,"Soalnya selalu update kalau mau buka tiktok,mohon diperbarui lagi ya maaff🙏🙏",3
Pengguna Google,2025-03-20 22:22:11,tiktok kok radaa ngeleg ya? lama² di scroll kok makin ngeleg tolong di perbaiki dong,2
Pengguna Google,2025-02-20 13:55:15,Seru dapat pengetahuan banyak dapat teman juga ilmu dan wawasan dari alam sekitar kita sukses terus,5
Pengguna Google,2025-03-27 13:16:13,aplikasi bagus cuma disayangka terlalu banyak anturan saat live...sekedar saran aplikasinya sangat jelek,1
Pengguna Google,2025-03-05 04:22:37,"Akhir akhir ini tiba tiba kluar sendiriga bisa di scroll, dan lemot bangett",3
Pengguna Google,2025-03-11 05:30:27,Aplikasi ndak jelas suka tiba tiba ndaj bisa di buka mau istall ulang tolong di berabeki,1
Pengguna Google,2025-02-28 00:01:46,Aplikasinya gak bisa di buka setelah di update terpaksa dihapus,2
Pengguna Google,2025-03-07 15:08:26,"Aplikasi nya GK bisa di buka dan kalau di buka ada tulisan ""Tiktok telah berhenti""",1
Pengguna Google,2025-04-25 12:20:47,"apkny bgus, tp kdng ska gbsa dbuka, trs hrs instal lgi.",5
Pengguna Google,2025-04-01 17:35:18,"mohon maaf lagi, tiktok tolong update untuk bisa menghapus pesan saat sedang berkomunikasi dengan yg lain",1
Pengguna Google,2025-03-15 15:08:24,bagus apk cuma suka ngebug lagi liat vidio suka tiba tiba keluar aplikasi,4
Pengguna Google,2025-02-23 07:12:10,aku ngasih 3 karena aku ga suka cara nyimpen foto sekarang lebih gampang yg dulu yg sekarang mempersulit mohon di perbaiki,4
Pengguna Google,2025-03-24 06:54:17,sanggat membantu dan memberikan edukasi buat kt yg pux talen untuk terus berkreasi,5
Pengguna Google,2025-03-26 21:31:49,woiii lah aku update tiktok malah fitur atur nya ilang woii ngga bisa Velocity lagiii😭😭😭😭😭 balikin tiktok kuu,1
Pengguna Google,2025-03-11 17:54:45,Saya suka.cuman memang harus pakai hp yan bagus. Dah ganti android 10.tetep saja ngelag,5
Pengguna Google,2025-02-21 16:22:12,Bagus sih tapi aku kalo mau bikin akun menurut ku ya agak susah harus pakai nomor telfon jadi agak ribet,4
Pengguna Google,2025-03-15 04:31:59,kenapa sih skrg gk ada fitur foto nya gnti hp trus download tik tok malah gk ada fitur foto nya,2
Pengguna Google,2025-03-10 04:36:58,Sangat bagus dan bisa foto² apa lagi bisa di pakai vedio dan menonton,5
Pengguna Google,2025-04-01 15:10:32,aplikasi sangat menghibur dan memberikan notifasi untuk kita menjadi lebih mengerti,5
Pengguna Google,2025-03-01 06:19:08,Aku suka aplikasi nya ya cuma itu aku males nya kalo udah tanggal yg di pastikan oleh tiktok untuk memblokir aku ku ya. Udah ke blokir dah ya sengaja buat aku baru lagi padahal followers aku udah beribu-ribu maaf ya aku kasih bintang 4,4
Pengguna Google,2025-03-21 05:19:29,masuk tiktok cuma muncul logo nya doang bug nya bikin kaget satu keluarga,5
Pengguna Google,2025-03-03 20:56:21,"Suka ngelag sendiri,pas mau masuk ke tiktok suka keluar sendiri",2
Pengguna Google,2025-02-26 00:09:05,"Kenapa tiktok saya setelah diperbaharui malah tidak bisa dibuka,tolong gmn caranya",4
Pengguna Google,2025-02-22 11:47:35,Tiktok semakin banyak bug contoh nya saya pencet TikTok berkali kali saya GK bisa masuk ke aplikasi nya,1
Pengguna Google,2025-03-20 18:42:08,gajelas bang gw ngetik SD lasung di ban gaje bet tolong di benerin dong tiktok gak ush ada minim ny makin gak tertarik tiktok kolo ada minim nya,1
Pengguna Google,2025-02-26 08:50:10,"maaf tp mengapa tiktok sya tidak bisa dibuka padahal selama 4 tahun bisa,mengapa sekarang tiba tiba tidak bisa?",1
Pengguna Google,2025-02-28 06:42:29,"Tiap 3/4 hari sekali aplikasi ini selalu tidak bisa di buka, akhir nya hapus dan download kembali, mohon penjelasannya min?",1
Pengguna Google,2025-03-30 18:58:56,Bagus sih tapi kalau pas masuk atau mau edit video suka keluar sendiri gitu,4
Pengguna Google,2025-03-13 20:51:45,Alhamdulilah dengan ada nya aplikasi ini bisa menambah teman yang banyak semoga tetap bermanfaat amin,5
Pengguna Google,2025-03-18 23:05:12,"ngebug mulu,gbsa di buka hrus download ulang knapa ya?,mohon di baiki lagi",4
Pengguna Google,2025-04-02 05:00:27,tlong doang kak apk tiltok ku gak bisa di buka mlhan katanya sruh update udh ak update tpi mlhan gak aktif tlong doang kak perbaiki lagi,5
Pengguna Google,2025-03-16 08:57:39,tidak ada bonus apalagi tiktokplayater nya tidak ada padahal saya sering belanja peudit banget tiktok tidak seperti shopee,1
Pengguna Google,2025-03-28 09:46:54,"tiktod malah bug trs habis update,benerin lagi kaya2 jaringan yg gk ada padahal full",1
Pengguna Google,2025-04-03 03:31:55,"aku gak bisa mendaftar, tiap kali coba setiap di step tambah tanggal lahir di bilang ada masalah terus",1
Pengguna Google,2025-02-19 05:26:34,"Tidak bisa live, meski sudah di update dan katanya followers harus 1000 baru bisa live",1
Pengguna Google,2025-03-03 06:41:09,"ga jelas banget pas udh update lama banget loding nya, padahal jaringannya bagus",1
Pengguna Google,2025-02-25 06:45:41,Jelek sekali GK seru ini harus di perbaiki karena udah buat akun udah bagus ² tiba tiba malah GK bisa,1
Pengguna Google,2025-03-29 23:10:31,"gak bisa di update, jdi buka aplikasi tiktoknya gak bisa",1
Pengguna Google,2025-03-02 14:08:36,Kurasa adalah seribu kali aku buka tiktok ngelag lahh teruss hasil sama aja semenjak di update akuuu mintaaa tolongg diperbaikiii nyaaaa kadangg kesall lohh,1
Pengguna Google,2025-02-19 18:02:02,Sering eror trus sering tidak bisa di buka dan apknya berat,1
Pengguna Google,2025-02-25 01:53:49,"tiktok sekarang sering bug stak d logo, jadi tiap hari harus nge instal hadeh'",1
Pengguna Google,2025-03-06 03:40:36,Sistem semakin buruk setelah di update padahal jaringan lancar,1
Pengguna Google,2025-02-14 07:21:37,tidak bisa berbagi video saat ingin mengikuti goody bag. tidak terbaca.,1
Pengguna Google,2025-03-07 05:17:04,Ngelag bangettt setiap udh masuk TT pasti keluar dari app sebel bikin hp panas batre boros,3
Pengguna Google,2025-03-04 21:19:21,Apa apa an abis di update palah kaga bisa kebuka plh cumn ngestuck di logo tiktok nya kecewa asli,2
Pengguna Google,2025-03-13 02:44:25,"Bagus, tapi kenapa showcase ku ga muncul2 pdhl udah semangat buat bikin konten affiliate hmm:(",5
Pengguna Google,2025-03-03 23:51:53,apk nya pas di uninstall gak ter uninstall satu jam aku nunggu gak terlalu uninstall lama banget loding nya,1
Pengguna Google,2025-02-25 11:44:44,kok sekarang malah banyak bug nya di tiktok kadang mencet tiktok terus gabisa malah mental,5
Pengguna Google,2025-03-21 23:22:06,Bener2 aplikasi tiktonya sangat sangat tidak memuaskan harus terus apdet suka elor sendirib,3
Pengguna Google,2025-03-20 04:31:17,"bagus,tapi kadang suka ngebug gak bisa ngebuka apk ny",4
Pengguna Google,2025-03-06 04:19:53,Halo Play store aku ada keluhan keluhanku aplikasi ini selalu keluar terus tolong perbaiki aplikasi ini Tik tok pikok biasa tolong,1
Pengguna Google,2025-02-28 22:13:48,"Hallo tik tok,,ubur ubur ikan lele,,semakin di perbaharui aplikasinya semakin gak jelas lee....",2
Pengguna Google,2025-03-20 04:57:01,sering lemot dan juga ada tulisan tiktok tidak ada tanggapan,1
Pengguna Google,2025-03-03 02:31:25,Terlalu sering update hingga membuat ruang memory internal tidak cukup,1
Pengguna Google,2025-03-10 14:48:25,Bagus sekali tapi sering lewat iklan tapi bagus bngtt🙏,5
Pengguna Google,2025-02-15 09:55:49,karena fitur nya bagus bisa nyari filter intinya bagus banget,5
Pengguna Google,2025-03-02 14:16:12,"d update g bisa, bug keluar masuk, masa iya update mandang HP nya dulu, tolong la perbaiki",2
Pengguna Google,2025-03-29 08:01:34,Aplikasinya bisa kirim foto ke teman kita dan bisa buat akun dan aplikasinya seru tolong follow akun ini nama akunya : Kemas_aidan,5
Pengguna Google,2025-02-28 17:17:52,"Aplikasi tolol masak berapa kali bikin akun ke bened Mulu padahal bukan melakukan pelanggaran yg gimana gimana tik tok ,muak banget sumpah lihat aja beberapa tahun kedepan bakal ada apk yg nyaingi bakal ketinggalan apk ini",1
Pengguna Google,2025-03-08 06:23:14,punya aku belum ada tiktok shop nya gimana ya cara nya padahal udah di update,5
Pengguna Google,2025-03-10 06:56:58,Ini sangat bermanfaat tapi sayang nya di saya tidak ada tanda pesan dan tidak ada tiktok shop nya,5
Pengguna Google,2025-03-23 09:42:26,"teruntuk buat mimin tik tok aku mau klarifikasi kenapa aku gak bisa lagi main tik tok aku setiap mau ganti akun gak bisa iya mungkin aku salah karena ada terdapat pelanggaran di satu video tpi aku gak ada pos video tiba"" di blokir mau ganti ke akun lain udah gak bisa sedangkan teman aku dia teblokir bisa ganti ke akun lain aku mohon aku mau main tik tok kya dulu,mohon ya min di balas😊🙏🏻",5
Pengguna Google,2025-03-03 20:59:16,"Ya alloh saldo dana saya ketarik oleh aplikasi tiktok saya tidak merasa berlangganan tiktok. Saldo yg ketarik 1,332.00 Tolong di kembalikan saldo dana nya",1
Pengguna Google,2025-03-20 05:09:08,bagus Aplikasinya seru bisa mencari apa saja menghibur bgttt 🤩🤩banyakin fitur-fitur baru lagi 😁😁,5
Pengguna Google,2025-03-13 08:05:50,Sering ngestuck dilogo beberapa kali harus intal dan copot pasang serius tolong diperbaiki dong,3
Pengguna Google,2025-03-27 07:02:23,"tiktok nyaa ngelek parah setiap mauu dibuka dann mau liat vidio. mau liat vidio harus nunggu lama banget login nyaa, pass udah bisa liat vidio pertama mau skip mau lanjut video ke 2 ngelek mauu liat komentar ngelek. tolonglah diperbaki",1
Pengguna Google,2025-03-10 11:34:04,Bagus tapi di perbaiki lagi ya Ada bug yang harus di perbaiki lagi Sekian terima kasih,5
Pengguna Google,2025-02-23 18:18:20,apaan apk gak jelas klo live tiba tiba kena pelanggaran gak jelas tolong di perbaiki kembali,1
Pengguna Google,2025-03-19 22:46:14,"Baru sih di tiktok,tapi alhamdulillah lgsg dapet teman banyak,tiktok keren,bisa nyalurin hobby dan belanja👍👍👍",5
Pengguna Google,2025-03-07 15:09:07,Mohon tambah fitur bisa meng unlike semua postingan yg pernah dilike dan jga diposting ulang. Dan kenapa skrg bnyk konten yg tidak pantas dilihat anak anak?,4
Pengguna Google,2025-03-07 17:25:22,"Aplikasi yang bagus dan banyak manfaat dalam menjalin pertemanan,serta bisa mendapatkan cuan",5
Pengguna Google,2025-03-15 10:39:46,memang bagusih tapi updatannya lama banget padahal sinyal bagus,4
Pengguna Google,2025-03-10 01:30:18,"Buruk sekali!, kedua akun tiktok saya di blokir, padahal saya tidak melakukan pelanggaran apapun😔",2
Pengguna Google,2025-02-22 17:06:36,"Untuk saat ini bagus untuk hiburan dan berdagang, mudah²an kedepan lebih bagus lagi.",5
Pengguna Google,2025-03-09 08:28:01,Terlalau lelet.kalau bisa lebih diperbaiki lagi supaya pak cik saya bisa live,2
Pengguna Google,2025-03-04 10:09:25,Aplikasi ini bagus banget selain ada tampilan fidio juga ada shop nya dan harganya murah²,1
Pengguna Google,2025-03-07 20:47:16,Maaf aplikasi ini gimana yaa kan saya tidak buka tiktok selama yerwih kenapa tiktok saya tidak bisa di buka yah tolong jelasin,1
